racer_id,st_std_dev,nat_win_rate,RacerID,nige_count,makuri_count,sashi_count
3528,0.09246226678539717,0.71,3528.0,107.0,115.0,47.0
3529,0.06828004244511081,2.79,3529.0,642.0,389.0,394.0
3531,0.08268358808096647,1.57,0.0,0.0,0.0,0.0
3532,0.07471162101950402,2.48,3532.0,677.0,521.0,324.0
3533,0.07756061211250197,1.39,3533.0,180.0,424.0,91.0
3534,0.06692202221483692,2.83,3534.0,542.0,737.0,229.0
3535,0.07548673365203086,1.43,3535.0,381.0,419.0,185.0
3536,0.0785442567730425,1.32,3536.0,327.0,360.0,176.0
3537,0.0763104442285504,0.88,3537.0,184.0,150.0,150.0
3538,0.07458946658533189,1.69,3538.0,521.0,364.0,211.0
3539,0.0815239653483065,1.22,3539.0,354.0,312.0,232.0
3540,0.0867637764031057,0.48,3540.0,66.0,80.0,47.0
3541,0.06016723029759737,2.7,3541.0,769.0,503.0,380.0
3542,0.07938275725482609,1.37,3542.0,330.0,288.0,158.0
3543,0.0669918831421651,2.3,3543.0,714.0,513.0,305.0
3544,0.09333328264688869,1.0,3544.0,147.0,235.0,121.0
3545,0.09116890379406688,0.56,0.0,0.0,0.0,0.0
3546,0.07085171680828815,1.67,3546.0,466.0,493.0,179.0
3548,0.05616193774919821,2.47,3548.0,783.0,577.0,298.0
3549,0.1024038752631619,0.59,3549.0,44.0,109.0,56.0
3550,0.06844601979642635,2.69,3550.0,930.0,765.0,280.0
3551,0.08377408877151934,0.96,3551.0,164.0,154.0,133.0
3552,0.07339322707092617,1.78,3552.0,233.0,435.0,164.0
3553,0.06857084101111786,1.05,3553.0,197.0,405.0,195.0
3554,0.07498605296893278,3.14,3554.0,1143.0,606.0,274.0
3555,0.07366371921679954,2.98,3555.0,611.0,675.0,252.0
3556,0.06658749864076013,3.08,3556.0,961.0,672.0,289.0
3557,0.06810722500731736,2.82,3557.0,885.0,523.0,296.0
3558,0.07344119162072542,2.54,3558.0,750.0,539.0,307.0
3559,0.07640348514174353,1.41,3559.0,310.0,380.0,127.0
3560,0.09250572468090865,1.02,3560.0,192.0,208.0,115.0
3561,0.08000801144969832,0.99,3561.0,205.0,217.0,118.0
3562,0.07130256983377381,2.71,3562.0,762.0,736.0,304.0
3563,0.06252744959690747,2.41,3563.0,862.0,458.0,359.0
3564,0.07720702635975837,1.41,3564.0,206.0,379.0,114.0
3565,0.08958584852380917,0.71,3565.0,144.0,167.0,70.0
